ORGANIZATION_ID,FIRST_PAYMENT_DATE,LAST_PAYMENT_DATE,LEGAL_ENTITY_COUNTRY_CODE,COUNT_TOTAL_CONTRACTS_ACTIVE,CREATED_DATE
-8469070056280319777,2023-08-08,2024-02-26,1373797442370717164,3,2023-05-11T18:31:54.439Z
-1657115349179822498,2020-09-29,2024-02-29,2912891528711707500,15,2020-08-10T12:58:27.303Z
-3936399226477253945,2021-12-27,2022-10-30,7360698488401934039,2,2021-07-11T14:10:17.007Z
-6862085419328484027,2022-03-15,2024-02-27,-3838867955087354797,12,2022-02-03T10:26:08.81Z
-5114317646519696401,2023-02-24,2023-11-29,-3654700706719393344,2,2023-02-01T14:26:36.152Z
-7514101376545275252,2024-02-01,2024-03-01,6270339308137281039,17,2024-01-04T22:25:19.359Z
314890902089952565,2020-10-24,2024-02-19,-3654700706719393344,52,2020-10-15T18:12:13.34Z
3192869146787586444,2022-04-11,2024-02-17,1785886735892434650,7,2022-03-16T18:29:06.694Z
9071600585723397535,2022-02-24,2024-03-01,-4736769731255185114,2,2022-01-26T20:49:40.374Z
-2249339370469869685,2021-07-19,2024-02-20,-7818713552222454015,1,2021-06-29T05:54:01.839Z
-7229879237828341387,2023-09-08,2024-02-27,1785886735892434650,10,2023-09-07T21:25:56.61Z
-4976283839509145493,2023-09-10,2024-02-27,1785886735892434650,8,2023-08-14T17:12:39.711Z
-6181768458297412173,2022-03-30,2024-02-01,1785886735892434650,22,2022-03-25T08:52:24.521Z
2066155615688995998,2022-07-19,2024-02-26,1785886735892434650,2,2022-07-17T21:36:24.075Z
-2926454155553910376,2022-03-16,2024-02-21,1785886735892434650,7,2022-03-12T19:24:10.11Z
975314042311103415,2022-11-02,2024-02-27,1785886735892434650,1,2022-10-18T21:11:08.867Z
-8213347795566241559,2023-06-22,2024-02-28,-7818713552222454015,22,2023-06-15T05:51:59.673Z
6275215969827003563,2023-09-01,2024-02-01,-3838867955087354797,4,2023-08-10T07:45:34.478Z
4110324139898504832,2023-09-22,2024-02-26,-3838867955087354797,1,2023-09-11T14:16:54.123Z
5753536583661946054,2022-04-12,2022-05-05,-5382701341253841536,1,2022-04-05T00:27:56.735Z
4834467017879599592,2023-05-03,2024-02-28,-3444735119858689510,8,2023-03-29T17:10:14.43Z
1566346772734385449,2023-03-16,2023-08-07,-6240041299828826419,2,2023-03-13T12:28:51.326Z
-3130361148110943858,2022-02-28,2024-02-26,1785886735892434650,2,2022-02-22T18:02:52.225Z
508289045540255050,2022-09-26,2024-02-25,1785886735892434650,1,2022-07-21T06:06:02.848Z
-214158304020244344,2023-05-26,2024-02-26,-1685079929578246776,23,2023-03-23T07:24:00.822Z
6685180034364033801,2023-11-15,2024-02-23,2380708540927986433,3,2023-09-28T14:10:48.783Z
-8676711630086277426,2023-05-15,2024-02-26,1785886735892434650,1,2022-12-13T16:33:56.501Z
7772840307996253020,2023-05-09,2024-02-27,1785886735892434650,2,2023-03-29T10:15:19.326Z
5979281148239547382,2022-10-30,2024-02-15,1785886735892434650,20,2022-09-28T13:00:46.125Z
-7838193325165800065,2023-04-28,2024-02-28,1785886735892434650,14,2021-05-03T22:08:46.003Z
-3663262354410224631,2023-02-28,2024-02-26,7360698488401934039,4,2023-01-13T22:04:39.141Z
130927065297785318,2021-02-16,2024-02-26,5908655952517629978,15,2020-11-17T13:19:07.946Z
-2141872668427901833,2023-12-25,2024-02-20,3874808307042503959,3,2023-12-20T14:17:01.015Z
-514229325403395572,2022-08-02,2024-02-27,1785886735892434650,19,2022-07-30T17:36:06.796Z
-7017665715539687184,2022-12-01,2024-02-28,-1920435729544731100,79,2022-09-27T16:30:34.957Z
-4920894603215133841,2021-01-08,2024-02-16,1785886735892434650,29,2020-12-21T10:02:17.77Z
-1279432175657371356,2023-01-25,2024-02-27,-6934767355204630553,4,2022-12-23T10:31:53.928Z
-5551119890805171774,2023-11-09,2024-02-27,-3838867955087354797,2,2021-05-03T22:08:46.003Z
-1543918390737092477,2021-12-09,2024-02-26,1785886735892434650,1,2021-12-07T16:32:29.374Z
-4355696292616466274,2021-11-29,2024-02-10,1785886735892434650,7,2021-11-18T00:33:07.871Z
-6549285278292083678,2022-06-16,2024-02-26,1785886735892434650,19,2022-06-15T20:48:14.798Z
-6977505479534251033,2022-10-14,2024-02-26,3831768902884185520,3,2022-10-12T13:49:00.152Z
8219669695510657222,2023-03-03,2024-02-28,-6255655451702426059,2,2021-05-03T22:08:46.003Z
6949430836129803610,2022-01-18,2024-02-28,-6934767355204630553,2,2022-01-13T09:53:48.391Z
3427037969937852779,2023-07-13,2024-01-29,1785886735892434650,2,2023-07-10T06:59:32.511Z
3387048250196558925,2021-07-13,2024-02-09,1785886735892434650,2,2021-07-02T15:53:00.562Z
6749651978562362844,2020-07-02,2024-02-27,1785886735892434650,12,2020-06-13T14:34:12.089Z
-7644614007301666194,2022-08-30,2024-02-29,-3444735119858689510,1,2021-10-07T20:07:32.032Z
-3731744734678925822,2022-07-27,2024-02-29,3831768902884185520,8,2022-07-22T18:36:16.84Z
-2155889412097357321,2021-01-16,2024-02-29,1785886735892434650,1,2021-01-14T06:14:50.831Z
2131548084552373475,2021-11-22,2024-02-23,-3838867955087354797,5,2021-08-13T12:42:52.667Z
-2971772672618215036,2024-02-27,2024-02-27,1785886735892434650,1,2023-12-26T22:47:14.222Z
-3519036087508619102,2022-12-02,2024-02-27,-6934767355204630553,2,2022-02-24T11:04:21.982Z
-6964216541340042413,2023-11-29,2024-03-01,1785886735892434650,7,2023-11-01T14:10:38.136Z
6896159007286913888,2022-09-27,2024-02-28,1785886735892434650,15,2022-09-07T22:11:46.27Z
-99609225744616047,2022-05-23,2024-02-26,-3838867955087354797,3,2022-04-08T14:53:35.906Z
1782853977976538101,2023-05-26,2024-02-26,1785886735892434650,1,2021-05-03T22:08:46.003Z
-1157003818953552307,2022-06-14,2023-04-05,4662680920794162902,1,2022-06-13T11:49:14.468Z
-301186674426170552,2022-08-15,2024-02-26,1785886735892434650,3,2022-08-13T00:30:48.351Z
5259650813961012806,2023-07-21,2024-02-01,7360698488401934039,43,2023-04-18T20:17:17.225Z
-7133405565433243674,2023-09-20,2024-02-21,1785886735892434650,1,2023-09-07T01:03:36.234Z
-4952167156493996374,2024-02-08,2024-03-01,-3838867955087354797,1,2024-02-02T17:00:04.47Z
-4868217973750726587,2023-12-07,2024-02-26,1785886735892434650,1,2023-11-29T17:36:06.365Z
-1323290525010181461,2022-08-16,2024-03-01,-3838867955087354797,13,2022-04-29T13:25:53.37Z
5640953409549264670,2022-11-28,2024-02-20,1785886735892434650,2,2022-10-10T17:07:54.208Z
1278592342551473958,2023-10-19,2024-02-24,1785886735892434650,4,2021-05-03T22:08:46.003Z
-4708653205398535005,2021-01-19,2024-02-26,1785886735892434650,3,2020-11-24T01:03:10.19Z
9110878713047718767,2023-02-13,2024-02-13,3070971217699039741,7,2022-11-18T13:23:05.408Z
1782448234443127368,2023-11-16,2024-02-26,1785886735892434650,1,2023-11-14T17:20:35.317Z
1810689472202659281,2022-09-01,2024-02-09,1785886735892434650,1,2022-08-10T15:41:56.972Z
621005160616212550,2023-01-28,2024-02-26,1785886735892434650,3,2022-12-08T13:39:36.797Z
8024163201597127007,2023-03-27,2024-02-19,-3838867955087354797,2,2023-02-15T16:04:43.204Z
-4896328750245618265,2023-03-16,2023-03-16,1785886735892434650,2,2023-02-07T23:18:41.564Z
-3057646799390616730,2022-12-30,2023-02-16,1785886735892434650,1,2022-12-27T16:10:43.318Z
-7369014509308713579,2023-07-26,2024-02-29,-6255655451702426059,10,2021-05-03T22:08:46.003Z
8472443954441530999,2022-08-29,2024-02-26,-3838867955087354797,4,2022-08-11T23:34:41.29Z
7636238246330338592,2021-03-25,2024-02-24,1785886735892434650,8,2021-03-22T20:05:24.568Z
-3026921855923272905,2023-10-31,2024-03-01,1785886735892434650,3,2021-05-03T22:08:46.003Z
-7998787727353682666,2022-02-24,2024-03-01,-3838867955087354797,3,2022-01-26T18:20:35.808Z
-2097357428593156170,2023-10-11,2024-02-26,4662680920794162902,1,2023-04-06T09:29:46.459Z
8988050951052450167,2022-11-02,2024-02-27,1785886735892434650,3,2022-11-01T13:14:54.354Z
-7227549019650144678,2021-08-06,2024-02-26,7360698488401934039,9,2021-05-19T18:50:11.632Z
-8463254348979319212,2023-05-31,2024-02-28,1785886735892434650,19,2023-05-18T14:48:57.508Z
1481239493414972112,2021-06-16,2024-02-27,1785886735892434650,6,2021-06-10T23:04:21.674Z
-4370261940574734459,2022-09-26,2024-02-26,8746074431303385090,8,2022-09-18T10:46:44.556Z
-6016236337224465576,2021-08-31,2024-02-29,-3838867955087354797,2,2021-07-23T13:22:48.322Z
-8560465047048226212,2023-07-20,2023-10-09,1785886735892434650,1,2023-07-12T14:46:03.61Z
2937587199720202811,2022-02-28,2024-02-26,7360698488401934039,3,2021-12-15T20:59:21.068Z
49244731226329363,2023-01-11,2024-02-26,1785886735892434650,5,2022-10-08T15:31:56.214Z
3280783934947470012,2023-07-24,2024-02-27,1785886735892434650,1,2023-03-04T22:00:35.596Z
5374472718585518185,2023-07-27,2024-02-26,-6934767355204630553,2,2023-06-27T09:12:39.062Z
4113604345086827539,2021-07-02,2024-02-29,-4736769731255185114,27,2021-06-07T03:50:29.451Z
1597833019459360673,2024-01-03,2024-02-27,-1593885518572282485,3,2023-12-15T12:18:21.303Z
-8650295136630509233,2020-03-12,2023-04-20,1785886735892434650,3,2020-03-05T16:46:09.007Z
-748463193632564277,2022-04-01,2024-02-23,1785886735892434650,11,2022-03-15T22:38:11.079Z
5123406136895834464,2023-06-18,2024-02-26,-3838867955087354797,1,2023-06-16T13:48:59.937Z
-6102042715571192060,2023-05-04,2024-02-27,-3444735119858689510,20,2023-03-08T19:50:56.549Z
4022545955990274036,2022-05-30,2024-02-26,1785886735892434650,2,2022-05-19T21:53:48.972Z
7043233998465655498,2023-11-30,2024-02-29,1785886735892434650,1,2023-11-22T20:30:20.597Z
5419039640725379604,2022-11-03,2024-02-28,-3838867955087354797,3,2022-09-20T15:10:52.99Z
-8247382831669748066,2023-02-02,2024-03-01,1785886735892434650,1,2023-02-01T13:01:59.561Z
-854393157050228843,2023-08-30,2024-02-29,1785886735892434650,14,2023-08-20T06:36:42.126Z
-6705966821295967580,2022-11-14,2024-02-26,1785886735892434650,3,2022-11-04T15:52:14.819Z
-5016869447397540073,2023-04-13,2024-02-27,1785886735892434650,1,2022-10-28T09:19:27.103Z
-2650829011483132614,2023-09-02,2024-02-02,-3838867955087354797,2,2023-08-11T18:53:46.445Z
-298621272294253669,2023-08-22,2024-02-27,-9215732911288974810,1,2023-06-02T11:46:28.173Z
3086886900348160723,2022-09-15,2024-01-28,-7818713552222454015,1,2022-07-14T00:01:05.111Z
2602737880339434748,2022-04-19,2024-02-05,-1920435729544731100,1,2022-04-06T02:35:09.657Z
2061177739623827716,2023-06-30,2024-02-26,-6934767355204630553,1,2023-06-16T08:12:31.484Z
4056422401590291400,2021-10-06,2021-10-18,-3444735119858689510,1,2021-09-21T18:48:44.257Z
2085950698818916095,2022-10-03,2024-03-01,1785886735892434650,12,2022-09-23T11:23:25.222Z
-1919165777759958259,2023-01-02,2024-02-26,7005892784696658186,3,2022-11-23T11:07:43.38Z
4706496117454617141,2023-10-27,2024-02-29,-6934767355204630553,1,2023-06-13T08:17:22.86Z
6771307106724631817,2024-02-09,2024-02-09,7360698488401934039,1,2023-11-09T06:33:42.727Z
-7954149880280648148,2023-08-04,2024-02-26,-4965702246054775539,1,2023-07-24T13:09:03.295Z
-3658219758629486709,2023-07-24,2024-02-27,-3838867955087354797,1,2023-07-11T16:20:19.131Z
7095402680471466719,2022-06-28,2024-03-01,1785886735892434650,5,2022-05-02T17:08:19.076Z
-2437306043483626722,2021-02-11,2024-02-26,1785886735892434650,4,2020-06-24T17:54:48.891Z
-4509847212406864930,2023-06-07,2024-02-13,1785886735892434650,1,2023-06-05T16:29:07.225Z
4184327248611307940,2023-05-25,2024-02-27,1785886735892434650,40,2023-04-26T17:32:58.18Z
-1647211594738445281,2021-12-08,2024-02-26,-6934767355204630553,3,2021-12-07T10:36:28.235Z
8104862689519810826,2022-08-12,2024-02-26,4662680920794162902,8,2022-07-25T13:31:52.1Z
-7521910263457689112,2024-01-10,2024-03-01,1785886735892434650,5,2023-12-07T21:51:40.623Z
6565322841251890617,2022-05-30,2024-02-26,-6934767355204630553,1,2022-05-20T10:39:22.652Z
3655998436703262432,2022-05-18,2024-02-28,1785886735892434650,38,2022-05-04T17:23:18.331Z
-8474650131344373706,2023-11-15,2024-02-26,-7818713552222454015,7,2023-11-06T15:51:54.565Z
3007668855003119516,2022-12-02,2024-02-26,-6934767355204630553,1,2022-11-07T08:09:15.386Z
-4630874595398025556,2023-05-29,2024-02-06,1785886735892434650,11,2023-03-31T18:30:29.698Z
3492687629355141975,2023-04-10,2024-02-29,1785886735892434650,2,2023-02-14T16:57:32.865Z
-3934839535341897582,2023-11-27,2024-02-27,1785886735892434650,4,2023-10-17T22:08:51.692Z
6743640664047531611,2021-12-10,2024-02-26,1785886735892434650,1,2021-12-01T17:34:30.239Z
6112956026313483215,2020-11-20,2024-02-27,1785886735892434650,3,2020-11-17T01:20:29.219Z
2874896111599334774,2021-09-06,2024-02-26,-3838867955087354797,14,2021-05-24T15:24:02.879Z
6619358564624916033,2023-08-23,2024-02-27,1522934383609501694,2,2022-02-21T15:16:14.168Z
-4779558206787149398,2024-01-29,2024-03-01,1785886735892434650,4,2024-01-03T21:11:11.406Z
-4630992933799432546,2022-04-05,2024-02-16,-3330327043883058349,3,2022-02-09T21:45:36.118Z
-1749544207194911626,2023-11-01,2024-02-24,1785886735892434650,2,2023-10-24T16:20:45.331Z
795922538928314988,2023-08-25,2024-02-29,1785886735892434650,16,2023-08-10T19:57:08.816Z
2549895455465844453,2021-08-26,2024-02-26,1785886735892434650,12,2021-08-20T17:57:11.044Z
-437949447122418280,2023-05-11,2024-02-26,1785886735892434650,1,2023-04-17T16:11:30.737Z
1585049784830209938,2022-10-31,2024-03-01,1785886735892434650,42,2022-10-26T15:41:10.697Z
312766682041824176,2023-01-26,2024-02-29,1785886735892434650,10,2021-05-03T22:08:46.003Z
-5437886710450011505,2021-05-20,2024-03-01,7360698488401934039,6,2021-04-16T21:21:01.948Z
-2159607288897724320,2022-07-26,2024-02-28,4775283782031482686,1,2022-07-21T08:42:39.11Z
6253516153019049110,2021-10-19,2024-02-26,1785886735892434650,5,2021-10-08T19:22:19.952Z
-5877185722500245926,2023-01-03,2024-02-28,-6823913350072069863,736,2022-06-29T17:38:51.532Z
4360559796620693181,2021-07-01,2024-02-23,1785886735892434650,28,2021-04-05T23:57:02.464Z
3696609535218330596,2020-11-13,2024-02-06,1785886735892434650,43,2020-10-28T23:32:00.149Z
-6640386129856255176,2023-04-27,2024-02-29,-1916547494405770664,4,2023-04-25T18:15:26.199Z
8970616418553461251,2023-11-28,2024-02-26,-3838867955087354797,1,2023-03-21T14:35:13.533Z
7810038971157094939,2022-06-05,2024-02-29,8351829573223994696,167,2022-05-19T17:31:57.622Z
4435788747177350710,2020-05-19,2024-02-27,1785886735892434650,294,2020-05-15T01:08:47.294Z
-8886757007395717781,2019-04-04,2024-02-21,1785886735892434650,4,2019-02-25T19:12:46.988Z
-7143475655625635709,2021-01-28,2024-03-01,-3838867955087354797,36,2021-01-19T17:44:37.091Z
4995087463393257034,2021-10-19,2024-02-26,1785886735892434650,4,2021-10-12T10:33:04.76Z
40004638043197415,2022-08-31,2024-02-23,-9215732911288974810,29,2022-08-29T09:53:25.586Z
4870916658707817204,2022-12-08,2024-02-29,5457805459076014936,4,2022-10-03T09:47:39.826Z
8362981947228567521,2021-09-13,2024-03-01,1785886735892434650,15,2021-09-07T22:44:46.028Z
-6397676199208175190,2023-12-15,2024-02-29,1785886735892434650,8,2023-12-06T14:43:44.1Z
2393969146324222169,2022-03-30,2024-02-28,-3838867955087354797,23,2022-03-14T09:16:26.151Z
2749053890125251232,2022-08-01,2024-03-01,1785886735892434650,28,2022-07-24T18:39:26.262Z
2078381763542002392,2023-05-23,2024-02-23,2621942211918874940,8,2022-02-20T10:20:04.792Z
7490636975420839273,2024-02-27,2024-02-29,1785886735892434650,13,2022-02-09T16:00:12.1Z
2925754159187224954,2021-08-27,2024-03-01,1785886735892434650,71,2021-08-11T20:38:13.531Z
-7643265391079786684,2021-06-08,2024-02-25,1785886735892434650,86,2021-05-05T10:24:34.232Z
3127382131649568976,2023-06-19,2024-02-13,-4714508189404844389,1,2023-04-10T11:03:18.605Z
-579956088135112127,2023-02-07,2024-02-26,-3838867955087354797,16,2023-01-11T13:49:12.724Z
-6257216615074743271,2023-05-04,2024-02-29,2982657359967632739,25,2023-04-21T01:10:39.712Z
935562579831659011,2021-09-26,2023-09-29,7836397955763020109,5,2021-08-30T11:24:10.096Z
3042485937262444747,2021-03-01,2024-02-26,-6934767355204630553,20,2021-01-28T20:19:52.464Z
-498193801078103835,2024-01-31,2024-02-28,-3838867955087354797,26,2024-01-24T12:25:00.709Z
1906776355404263550,2022-02-03,2024-02-28,-8419133294835872742,9,2021-05-03T22:08:46.003Z
6615177484092017517,2023-11-20,2024-03-01,1785886735892434650,18,2023-11-09T21:18:31.703Z
-8334833151601720472,2022-03-16,2024-02-26,-6934767355204630553,7,2022-03-11T08:23:45.298Z
-4454573150925925701,2022-03-31,2024-02-27,1785886735892434650,47,2022-03-29T23:53:38.017Z
5428683360715107614,2022-11-29,2024-02-28,1785886735892434650,20,2022-11-28T20:35:18.385Z
8983302647945482312,2022-04-01,2024-03-01,1785886735892434650,224,2020-06-04T18:12:47.048Z
1959113229669797873,2019-08-09,2024-03-01,1785886735892434650,97,2019-03-18T00:35:06.249537Z
31768957575869817,2022-02-10,2024-03-01,1785886735892434650,2,2021-12-07T23:58:39.523Z
-410307903574339879,2023-12-28,2024-02-26,1785886735892434650,1,2023-12-20T19:41:51.405Z
-5579281369844342250,2022-08-25,2024-03-01,-3838867955087354797,19,2022-08-24T15:19:03.541Z
6648926997378263151,2022-10-14,2024-02-24,1785886735892434650,25,2022-10-05T02:51:58.268Z
-1494776519729402021,2022-05-25,2024-02-28,1785886735892434650,11,2022-05-10T15:38:05.393Z
486115509891003279,2023-07-17,2024-03-01,1785886735892434650,1,2023-02-28T18:21:51.637Z
-3794300303762479089,2022-06-03,2024-02-29,7360698488401934039,8,2022-05-09T16:18:14.357Z
2230996095280913945,2022-07-29,2024-02-29,1785886735892434650,19,2022-07-22T11:53:22.743Z
-1481810692190375156,2023-06-29,2024-02-29,1785886735892434650,2,2023-06-26T15:03:26.856Z
-7148851862016072845,2021-10-12,2024-02-29,1785886735892434650,3,2021-10-07T09:15:31.356Z
1333462605659750554,2023-02-14,2024-02-08,1785886735892434650,4,2023-01-30T13:34:20.072Z
302257217029780193,2023-01-30,2024-02-12,-6934767355204630553,4,2021-05-03T22:08:46.003Z
-2508148924433440339,2023-04-16,2024-01-03,1785886735892434650,2,2023-04-12T18:47:08.866Z
3763060251409361850,2023-12-06,2024-01-25,1785886735892434650,1,2023-12-01T06:53:57.114Z
-5804021192337271630,2023-08-24,2024-02-26,5908655952517629978,1,2023-08-21T15:39:44.932Z
-3166685479103103723,2022-08-16,2024-02-29,7360698488401934039,1,2022-08-02T17:12:57.094Z
-3655905997986798171,2023-06-23,2024-02-26,-9215732911288974810,1,2022-11-10T12:01:50.859Z
1947073420861475371,2022-07-06,2024-02-29,-1685079929578246776,2,2022-06-30T07:24:29.297Z
8837962765137297365,2023-08-28,2024-02-20,-1916547494405770664,1,2023-08-02T11:11:39.331Z
6031340505331831791,2023-12-19,2024-02-28,1785886735892434650,2,2023-12-19T05:00:39.069Z
-2495895339872619616,2023-04-05,2024-02-01,1785886735892434650,1,2023-02-27T15:37:55.276Z
-3917963634668090574,2022-08-12,2024-03-01,1785886735892434650,4,2022-08-02T18:16:03.821Z
1112111817352429613,2020-08-04,2022-08-30,1785886735892434650,3,2020-06-27T00:43:34.998Z
-3230974400319794385,2022-09-08,2024-02-26,2912891528711707500,5,2022-08-23T05:25:01.053Z
-3719524091538223718,2023-11-29,2024-02-29,1785886735892434650,2,2023-11-12T11:58:49.701Z
-4250802829605506114,2024-01-29,2024-02-28,-6369263207429493431,4,2022-02-08T15:51:33.667Z
-334025224873370249,2024-02-23,2024-02-23,1785886735892434650,3,2021-05-03T22:08:46.003Z
-7474156926003571293,2023-03-15,2023-06-21,-3838867955087354797,6,2023-02-27T14:09:30.66Z
5454847266181728666,2023-09-29,2024-02-28,7360698488401934039,1,2023-09-28T07:58:00.065Z
5514593436744268661,2023-01-24,2024-02-16,1785886735892434650,5,2023-01-18T19:39:31.893Z
7699419938244398951,2023-10-18,2024-02-29,1785886735892434650,1,2023-10-13T17:53:19.033Z
2639253091489910549,2023-03-27,2024-02-26,5908655952517629978,2,2023-01-23T14:40:45.683Z
427710622486581759,2022-04-10,2024-02-24,1785886735892434650,2,2022-04-07T14:27:24.026Z
3481740090693618873,2023-07-05,2024-02-26,1785886735892434650,1,2023-06-22T17:59:45.768Z
-9005550206454148372,2023-03-28,2024-02-01,7360698488401934039,2,2023-03-20T06:59:26.571Z
9076135926841091130,2022-02-14,2023-06-01,1785886735892434650,5,2022-02-09T23:13:41.106Z
-4499153720203699375,2022-02-24,2024-02-23,2912891528711707500,3,2022-02-02T13:00:26.361Z
2900263372000723709,2022-05-16,2024-02-27,1785886735892434650,31,2022-04-23T15:40:23.691Z
5397271392114397107,2022-07-01,2024-02-26,1785886735892434650,2,2022-05-23T21:31:04.126Z
4622024237763388729,2023-03-28,2024-02-25,-3448923934200187768,1,2023-03-14T09:33:14.646Z
-6775707000502427035,2021-09-28,2024-02-28,5457805459076014936,7,2021-09-15T15:55:01.014Z
5967044028376518500,2024-01-03,2024-01-10,-3838867955087354797,2,2023-12-13T13:02:06.05Z
2436297292394546027,2023-11-13,2024-02-26,-7818713552222454015,1,2023-10-27T07:08:17.817Z
-5661078678033332181,,,1785886735892434650,1,2023-02-03T19:28:30.926Z
6991923191481459715,2022-07-15,2023-05-28,1785886735892434650,2,2022-07-09T04:48:51.688Z
1484915591848726948,2023-04-28,2023-12-01,1785886735892434650,2,2023-04-19T12:12:30.281Z
7090418053996414657,2021-02-03,2024-02-29,3831768902884185520,14,2020-11-30T19:21:26.713Z
1382901946728715975,2022-01-27,2024-02-26,1785886735892434650,8,2021-12-20T19:32:16.31Z
-958545170222512561,2022-09-14,2024-02-26,1785886735892434650,2,2022-09-13T20:10:14.432Z
6397129261730718645,2022-06-09,2022-06-22,1785886735892434650,2,2022-05-19T17:48:07.014Z
1290967556282859085,2024-01-25,2024-02-26,4852946629087119882,5,2023-12-20T16:16:41.057Z
-5005367283085592936,2023-06-01,2024-02-17,1785886735892434650,9,2023-04-25T20:40:09.965Z
